cds_code,county,district,school,school_type,sector_type,charter,status,details_url,email,administrator,cds code,cds coordinator contact for data updates,charter funding type,charter number,chief business official,educational program type,fax number,federal charter district id,high grade,last updated,low grade,magnet,mailing address,multilingual instruction,nces_federal school id,open date,phone number,public school,school address,school type,statistical info,virtual instruction,web address,year round
39686766042725,San Joaquin,Stockton Unified,Nightingale Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39686766042725,mmachuca@stocktonusd.net,Myra Machuca Principal (209) 933-7260 Ext. 5902 mmachuca@stocktonusd.net,39 68676 6042725,Michele Huntoon (209) 933-7010 Ext. 2091 Request Data Update(s),Locally funded,1318,Lisa Grant-Dawson Chief Business Official (209) 933-7010 Ext. 2091 lgrantdawson@stocktonusd.net,Traditional,(209) 234-1850,,8,"May 23, 2025",K,No,"1721 Carpenter Rd. Stockton, CA 95206-3809",No,06427,"July 1, 1980",(209) 933-7260,Yes,"1721 Carpenter Rd. Stockton, CA 95206-3809 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,Information Not Available,No
39686760124248,San Joaquin,Stockton Unified,Pacific Law Academy,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39686760124248,jdmartinez@stocktonusd.net,Kraig Jorgensen Principal Interim (209) 933-7475 kjorgensen@stocktonusd.net,39 68676 0124248,Michele Huntoon (209) 933-7010 Ext. 2091 Request Data Update(s),Locally funded,1316,Joann Juarez Interim CBO (209) 933-7010 Ext. 2091 joannjuarez@stocktonusd.net,Traditional,Information Not Available,,12,"May 23, 2025",7,No,"1621 Brookside Rd. Stockton, CA 95207-7804",No,12846,"July 26, 2011",(209) 933-7475,Yes,"1621 Brookside Rd. Stockton, CA 95207-7804 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.stocktonusd.net/pla Link opens new browser tab,No
39686760111336,San Joaquin,Stockton Unified,Pittman Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39686760111336,ejunez@stocktonusd.net,Emilio Junez Principal (209) 933-7496 Ext. 8155 ejunez@stocktonusd.net,39 68676 0111336,Michele Huntoon (209) 933-7010 Ext. 2091 Request Data Update(s),Locally funded,1197,Lisa Grant-Dawson Chief Business Official (209) 933-7010 Ext. 2091 lgrantdawson@stocktonusd.net,Traditional,(209) 942-2769,,8,"May 23, 2025",K,No,"701 East Park St. Stockton, CA 95202-2207",Yes,11780,"August 14, 2006",(209) 933-7496 Ext. 8152,Yes,"701 East Park St. Stockton, CA 95202-2207 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,Information Not Available,No
39686760120725,San Joaquin,Stockton Unified,Stockton Collegiate International Elementary,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39686760120725,info@scisk12.org,Lisa Lee CEO (209) 390-9861 lisa.lee@scisk12.org,39 68676 0120725,Michele Huntoon (209) 933-7010 Ext. 2091 Request Data Update(s),Directly funded,1142,Peter Laub Client Manager (510) 663-3500 Ext. 357 peter@edtec.com,Traditional,(209) 390-9862,0602418,5,"May 23, 2025",K,No,"PO Box 2286 Stockton, CA 95201-2286",No,12451,"September 7, 2010",(209) 390-9861,Yes,"400 E. Main St. Ste. 131 Stockton, CA 95202-3002 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.stocktoncollegiate.org Link opens new browser tab,No
39686760120733,San Joaquin,Stockton Unified,Stockton Collegiate International Secondary,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39686760120733,info@scisk12.org,Lisa Lee CEO (209) 242-4896 lisa.lee@scisk12.org,39 68676 0120733,Michele Huntoon (209) 933-7010 Ext. 2091 Request Data Update(s),Directly funded,1143,Peter Laub Client Manager (510) 663-3500 Ext. 354 peter@edtec.com,Traditional,(209) 390-9862,0601792,12,"May 23, 2025",6,No,"PO Box 2286 Stockton, CA 95201-2286",No,12547,"September 7, 2010",(209) 390-9861,Yes,"400 E. Main St. Ste. 131 Stockton, CA 95202-3002 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Not Virtual,www.stocktoncollegiate.org Link opens new browser tab,No
39686760119743,San Joaquin,Stockton Unified,Stockton Early College Academy,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39686760119743,seca@stocktonusd.net,Ty Pafford Principal (209) 933-7370 tpafford@stocktonusd.net,39 68676 0119743,Michele Huntoon (209) 933-7010 Ext. 2091 Request Data Update(s),Locally funded,1083,Lisa Grant-Dawson Chief Business Official (209) 933-7010 Ext. 2091 lgrantdawson@stocktonusd.net,Traditional,(209) 939-9504,,12,"May 23, 2025",9,No,"349 East Vine St. Stockton, CA 95202-1107",No,12446,"July 20, 2009",(209) 933-7370 Ext. 1450,Yes,"349 East Vine St. Stockton, CA 95202-1107 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,http://seca-susd-ca.schoolloop.com Link opens new browser tab,No
39686760136283,San Joaquin,Stockton Unified,Team Charter Academy,Junior High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39686760136283,dvallejo@team-charter.org,Angela Phillips Executive Director (209) 462-2282 aphillips@team-charter.org,39 68676 0136283,Michele Huntoon (209) 933-7010 Ext. 2091 Request Data Update(s),Directly funded,1890,Kristin Padilla Deputy Director (209) 462-2282 kpadilla@team-charter.org,Traditional,(209) 941-9110,0602352,8,"May 23, 2025",6,No,"540 East Main St. Stockton, CA 95202",No,14076,"August 14, 2017",(209) 462-2282,Yes,"540 East Main St. Stockton, CA 95202-3030 Google Map Link opens new browser tab",Junior High Schools (Public),Link to School Profile,Not Virtual,www.team-charter.org Link opens new browser tab,No
39686760139907,San Joaquin,Stockton Unified,Voices College Bound Language Academy at Stockton,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39686760139907,lramirez@voicescharterschool.com,Elizabeth Aguilar Superintendent (510) 299-5742 eaguilar@voicescharterschool.com,39 68676 0139907,Michele Huntoon (209) 933-7010 Ext. 2091 Request Data Update(s),Directly funded,2077,Aldo Ramirez Chief Business Offical (408) 791-1609 aldoramirez@voicescharterschool.com,Traditional,Information Not Available,0602545,8,"May 23, 2025",K,No,"6840 Via Del Oro, Ste. 160 San Jose, CA 95119",Yes,14509,"September 8, 2020",(209) 942-1160,Yes,"321 East Weber Ave. Stockton, CA 95202-2707 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.voicesacademies.org Link opens new browser tab,No
39754996118665,San Joaquin,Tracy Joint Unified,Discovery Charter,Intermediate/Middle Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39754996118665,cwoods@tracylc.net,Carolyn Woods Executive Director cwoods@tracylc.net,39 75499 6118665,Erin Quintana (209) 830-3260 Ext. 1303 Request Data Update(s),Directly funded,0355,Barbara Ramirez Finance Officer-HR Coordinator (209) 290-0511 bramirez@tracylc.net,Traditional,(209) 831-5243,0601888,8,"May 23, 2025",5,No,"51 East Beverly Pl. Tracy, CA 95376-3191",No,10393,"August 13, 2001",(209) 290-0511,Yes,"51 East Beverly Pl. Tracy, CA 95376-3191 Google Map Link opens new browser tab",Intermediate/Middle Schools (Public),Link to School Profile,Not Virtual,www.tracylc.net Link opens new browser tab,Yes
39754990102392,San Joaquin,Tracy Joint Unified,Millennium Charter,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39754990102392,cwoods@tracylc.net,Mrs. Carolyn Woods Executive Director cwoods@tracylc.net,39 75499 0102392,Erin Quintana (209) 830-3260 Ext. 1303 Request Data Update(s),Directly funded,0606,"Barbara Ramirez Finance Officer, HR Coordinator (209) 290-0511 bramirez@tracylc.net",Traditional,(209) 831-5243,0601698,12,"May 23, 2025",9,No,"51 East Beverly Pl. Tracy, CA 95376-3191",No,11426,"August 9, 2004",(209) 290-0511,Yes,"51 East Beverly Pl. Tracy, CA 95376-3191 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.tracylc.net Link opens new browser tab,Yes
39754990102384,San Joaquin,Tracy Joint Unified,Primary Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39754990102384,cwoods@tracylc.net,Mrs. Carolyn Woods Executive Director cwoods@tracylc.net,39 75499 0102384,Erin Quintana (209) 830-3260 Ext. 1303 Request Data Update(s),Directly funded,0607,"Barbara Ramirez Finance Officer, HR Coordinator (209) 290-0511 bramirez@tracylc.net",Traditional,(209) 831-5243,0601933,4,"May 23, 2025",K,No,"51 East Beverly Pl. Tracy, CA 95376-3191",No,11425,"August 9, 2004",(209) 290-0511,Yes,"51 East Beverly Pl. Tracy, CA 95376-3191 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.tracylc.net Link opens new browser tab,Yes
39754990139949,San Joaquin,Tracy Joint Unified,Tracy Independent Study Charter,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=39754990139949,tracycharterschool@tusd.net,Ms. Annabelle Lee Principal (209) 830-3380 Ext. 8358 alee@tusd.net,39 75499 0139949,Erin Quintana (209) 830-3260 Ext. 1303 Request Data Update(s),Locally funded,2090,Rob Pecot Associate Superintendent (209) 830-3200 rpecot@tusd.net,Traditional,Information Not Available,,12,"May 23, 2025",K,No,"1904 North Corral Hollow Rd. Tracy, CA 95376-2238",No,14472,"July 1, 2020",(209) 830-3200,Yes,"1904 North Corral Hollow Rd. Tracy, CA 95376-2238 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Primarily Virtual,Information Not Available,Yes
40688096043194,San Luis Obispo,San Luis Coastal Unified,Bellevue-Santa Fe Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=40688096043194,jturk@bsfcs.org,Julie Turk Director jturk@bsfcs.org,40 68809 6043194,Jeremy Koellish (805) 549-1224 Request Data Update(s),Directly funded,0093,Eric Prater Superintendnet (805) 549-1202 eprater@slcusd.org,Traditional,(805) 595-9013,0601813,6,"May 23, 2025",K,No,"1401 San Luis Bay Dr. San Luis Obispo, CA 93405-8003",No,05868,"July 1, 1980",(805) 595-7169,Yes,"1401 San Luis Bay Dr. San Luis Obispo, CA 93405-8003 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,Information Not Available,No
40104050125807,San Luis Obispo,San Luis Obispo County Office of Education,Almond Acres Charter Academy,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=40104050125807,jcadwallader@aacacademy.com,Mr. Jeff Cadwallader Executive Director (805) 221-8550 jcadwallader@aacacademy.com,40 10405 0125807,Joe Koski (805) 782-7263 Request Data Update(s),Directly funded,1395,Carl Raggio Business Manager (805) 467-2095 craggio@aacacademy.com,Traditional,(805) 257-8091,0601943,8,"May 23, 2025",K,No,"1145 Niblick Rd. Paso Robles, CA 93446-3411",No,13176,"August 20, 2012",(805) 221-8550,Yes,"1145 Niblick Rd. Paso Robles, CA 93446-3411 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.aacacademy.com Link opens new browser tab,No
40104050101725,San Luis Obispo,San Luis Obispo County Office of Education,Grizzly ChalleNGe Charter,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=40104050101725,kmartin@mygya.com,Kyle Martin Principal kmartin@mygya.com,40 10405 0101725,Joe Koski (805) 782-7263 Request Data Update(s),Locally funded,0566,Katy Bates Accounting Manager (805) 782-7315 kbates@slocoe.org,Traditional,(805) 706-8531,,12,"May 23, 2025",10,No,"721 Mendocino Ave., Camp San Luis Obispo San Luis Obispo, CA 93405-7605",No,11281,"August 24, 2003",(805) 782-6882,Yes,"721 Mendocino Ave., Camp San Luis Obispo San Luis Obispo, CA 93405-7605 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,www.grizzlyyouthacademy.org Link opens new browser tab,Yes
41689160112284,San Mateo,Jefferson Elementary,California Virtual Academy San Mateo,K-12 Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=41689160112284,awarren@caliva.org,April Warren Head of Schools awarren@caliva.org,41 68916 0112284,Brent Valenti (650) 746-2420 Request Data Update(s),Directly funded,0802,Francis Burke Finance Manager (805) 581-0202 fburke@k12.com,Traditional,(805) 581-0330,0601802,12,"May 23, 2025",K,No,"50 Moreland Rd. Simi Valley, CA 93065-1800",No,11787,"September 5, 2006",(805) 581-0202,Yes,"50 Moreland Rd. Simi Valley, CA 93065-1800 Google Map Link opens new browser tab",K-12 Schools (Public),Link to School Profile,Exclusively Virtual,www.caliva.org Link opens new browser tab,No
41689240127548,San Mateo,Jefferson Union High,Summit Public School: Shasta,High Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=41689240127548,shasta@summitps.org,Anita Ravi Executive Director (415) 799-4719 aravi@summitps.org,41 68924 0127548,Kareen Baca (650) 550-7947 Request Data Update(s),Directly funded,1500,Gavin Kwong Controller (650) 257-9880 gkwong@summitps.org,Traditional,(510) 374-4176,0601648,12,"August 15, 2025",9,No,"905 Campus Dr. Daly City, CA 94015-4132",No,13354,"September 1, 2013",(415) 799-4719,Yes,"905 Campus Dr. Daly City, CA 94015-4132 Google Map Link opens new browser tab",High Schools (Public),Link to School Profile,Not Virtual,http://shasta.summitps.org Link opens new browser tab,No
41689990134197,San Mateo,Ravenswood City Elementary,Aspire East Palo Alto Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=41689990134197,aspireepacs@aspirepublicschools.org,Terry Kawi Principal (650) 614-9100 data-contact@aspirepublicschools.org,41 68999 0134197,William Eger (650) 329-2800 Ext. 60101 Request Data Update(s),Directly funded,0125,Mary Cha-Caswell Chief Operating Officer (510) 434-5000 mary.cha-caswell@aspirepublicschools.org,Traditional,(650) 614-9183,0601604,8,"May 23, 2025",K,No,"1001 22nd Ave. Oakland, CA 94606",No,14051,"July 1, 2016",(650) 614-9100,Yes,"1286 Runnymede St. East Palo Alto, CA 94303-1332 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.aspirepublicschools.org Link opens new browser tab,No
41689990135608,San Mateo,Ravenswood City Elementary,KIPP Valiant Community Prep,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=41689990135608,opsadmin@kippnorcal.org,Karsen Matos School Leader (650) 422-4022 opsadmin@kippnorcal.org,41 68999 0135608,William Eger (650) 329-2800 Ext. 60101 Request Data Update(s),Directly funded,1868,Frank Wu Chief Business Officer (510) 465-5477 opsadmin@kippnorcal.org,Traditional,(510) 465-5520,0602481,8,"September 9, 2025",K,No,"620 Willow Rd Menlo Park, CA 94025-2619",No,14087,"August 10, 2017",(650) 422-4022,Yes,"620 Willow Rd Menlo Park, CA 94025-2619 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,http://valiant.kippnorcal.org/ Link opens new browser tab,Yes
41690050127282,San Mateo,Redwood City Elementary,Connect Community Charter,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=41690050127282,admin@connectrwc.org,Hayley Dupuy Director of Educational Services (650) 482-2426 hdupuy@connectrwc.org,41 69005 0127282,Roberto Carranza Rodriguez (650) 482-2025 Ext. 2025 Request Data Update(s),Directly funded,1498,Hayley Dupuy Director of Educational Services (650) 482-2426 hdupuy@connectrwc.org,Traditional,Information Not Available,0602357,8,"May 23, 2025",K,No,"635 Oakside Ave. Redwood City, CA 94063-3863",No,13060,"August 26, 2013",(650) 482-2426,Yes,"635 Oakside Ave. Redwood City, CA 94063-3863 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.connectrwc.org Link opens new browser tab,No
41690050132068,San Mateo,Redwood City Elementary,KIPP Excelencia Community Preparatory,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=41690050132068,opsadmin@kippnorcal.org,Liz Coughenour School Leader (650) 482-2428 opsadmin@kippnorcal.org,41 69005 0132068,Roberto Carranza Rodriguez (650) 482-2025 Ext. 2025 Request Data Update(s),Directly funded,1735,Cory Harris Chief Business Official (510) 465-5477 opsadmin@kippnorcal.org,Traditional,(510) 465-5520,0602030,8,"May 23, 2025",K,Yes,"2950 Fair Oaks Ave. Redwood City, CA 94063-2518",No,13874,"July 15, 2015",(510) 465-5477,Yes,"2950 Fair Oaks Ave. Redwood City, CA 94063-2518 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.kippbayarea.org Link opens new browser tab,Yes
41690050132076,San Mateo,Redwood City Elementary,Rocketship Redwood City,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=41690050132076,mjames@rsed.org,Maricela Guerrero Superintendent (877) 806-0920 Ext. 103 superintendent@rsed.org,41 69005 0132076,Roberto Carranza Rodriguez (650) 482-2025 Ext. 2025 Request Data Update(s),Directly funded,1736,Ben Carson Chief Financial Officer (877) 806-0920 Ext. 104 redwoodcity@rsed.org,Traditional,(877) 806-0920,0601793,5,"May 23, 2025",K,No,"2001 Gateway Place, Ste. 230E San Jose, CA 95110",No,13923,"August 17, 2015",(877) 806-0920,Yes,"909 Roosevelt Ave Redwood City, CA 94061-2558 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.rsed.org Link opens new browser tab,No
41690216112213,San Mateo,San Carlos Elementary,San Carlos Charter Learning Center,Elementary Schools (Public),Public,Yes,Active,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=41690216112213,fdickinson@scclc.net,Francis Dickinson Executive Director (650) 508-7343 fdickinson@scclc.net,41 69021 6112213,Hans Barber (650) 590-5930 Request Data Update(s),Directly funded,0001,Francis Dickinson Executive Director (650) 508-7343 fdickinson@scclc.net,Traditional,(650) 508-7341,0601842,8,"May 23, 2025",K,No,"750 Dartmouth Ave. San Carlos, CA 94070-3802",No,04029,"August 29, 1994",(650) 508-7343,Yes,"750 Dartmouth Ave. San Carlos, CA 94070-3802 Google Map Link opens new browser tab",Elementary Schools (Public),Link to School Profile,Not Virtual,www.sancarloscharter.org Link opens new browser tab,No
